id|uuid|slug|title|description|startDate|endDate|updateDate|addedDate|numberOfDisciplines|numberOfTeams|totalCount|card_id|project_ids
104|83f12632-5dc1-5086-8a57-aa9da8901e27|3ah930y2qmv2b|Crusader Ares Starfighter Ion|Building, implementing, and balancing the Crusader Ares Starfighter Ion as a flight-ready vehicle.|1616371200000|1634083200000|1629831402000|1629867600000|2|3||13|SC
105|11d3592a-e30a-521a-aaed-b431bda1529b|osn6c0q6elg5c|Crusader Hercules Starlifter A2|Encompasses all tasks, including design, art, audio, and tech, required for the implementation of the Crusader A2 Hercules gunship into the PU.|1610928000000|1630454400000|1617820713000|1629867600000|3|5||14|SC
106|b89a85e7-f0f3-5fb9-befa-7a4ede95257a|yw1mbj08k2gd6|Crusader Hercules Starlifter C2|Building, implementing, and balancing the Crusader Hercules Starlifter C2 as a flight-ready vehicle.|1609718400000|1620950400000|1617820695000|1629867600000|4|4||15|SC
107|9bddc0b7-20fa-55ca-bd98-6e92e6308090|bg8a0m8a4ckku|Crusader Hercules Starlifter M2|Encompasses all tasks, including design, art, audio, and tech, required for the implementation of the Crusader M2 Hercules military transporter into the PU.|1610928000000|1620950400000|1617820704000|1629867600000|4|5||16|SC
108|974748ca-6749-5965-88b5-b3562d9bb0af|p6ad2qrfqj1gv|Curelife Medical Tool|Create a Curelife-branded medical tool for use in the field and within hospitals. This will be used by medics instead of the Multi-Tool.|1618185600000|1630022400000|1629831433000|1629867600000|3|4||17|SC,SQ42
109|79f48c50-506d-5f19-bd4e-f8f3c39fb2c6|sxrwsqv4r3zmz|Cybernetics Concept|Cybernetics concepts that will go towards the eventual implementation of the Death of a Spaceman gameplay. |1625443200000|1627603200000|1617825935000|1629867600000|1|1|||SC
110|77113c26-4647-5cd0-ba57-c1fcc57e2da4|7gn65uaicgfru|Datacore Deserializer |A C++ Star Service that uses the normal game tech to read the DataCore data - whether that be in binary format or loose files - and exposes it via a Diffusion API.|1648598400000|1654214400000|1608319028000|1629867600000|1|1|||SC
111|e9cf786f-c127-5255-9f78-8f865ed5487b|p5xo7s8pxajz4|DebugGUI |Improving existing and adding new in-engine debugging tools based on immediate mode graphical user interface to reduce the usage of on-screen text debugging. |1620777600000|1624406400000|1611718767000|1629867600000|1|2|||SC,SQ42
112|8dc599da-c256-51a1-b72d-cc76185d8c0c|pv7x1kc92amal|Delivery Mission - Dangerous Locations|Implement missions tasking the player with delivering hazardous cargo to dangerous locations. Cargo will be damage-sensitive and must be protected while outlaws attempt to destroy it.|1609718400000|1613088000000|1608322990000|1629867600000|1|1|||SC
113|06c7e485-649f-5de5-b644-b6c5f4cadbdd|pw6zt61ajexze|Delivery Mission - Timed|Implement timed delivery missions with multiple drops and varied timers. This will require players to prioritize drops and plan routes to ensure all packages are delivered on time. These missions will vary between local drops and long-distance deliveries.|1609718400000|1613088000000|1608323082000|1629867600000|1|1|||SC
114|8cb749fe-98ef-54b1-99a8-be6cebf7eee6|gc9nco1v95l85|Derelict Spaceships - Points of Interest|Points of interest that will be scattered on planets. They will be derelict spaceships with some type of activity (puzzle, traversal, hostile AI) and some type of reward for resolving said activity.|1617321600000|1654214400000|1621427217000|1629867600000|2|2|||SC
115|21f9962a-a7e8-5f84-ab0a-81cbbdb4e38a|6v5mc3am6efwh|Derelict/Damage Pass|This work aims to focus on further improving derelict/damaged assets.|1609718400000|1617148800000|1608651629000|1629867600000|1|1|||SQ42
116|a2622993-dece-59a4-93b6-4342cb549df2|hi69ph71prcji|Destructible Environments|This feature will allow individual pieces of foliage to be destroyed, and this can also used to populate a destruction map to record data about ecosystem destruction.|1646179200000|1655856000000|1629831724000|1629867600000|1|1|||SC
117|a1c70a13-f140-5a9b-a111-75ef360f0d0e|l0v8dcsc2edw5|Destructible Workflow|Building out a workflow to allow artists and designers to work with destructible objects.|1624320000000|1627862400000|1626278289000|1629867600000|1|1|||SC
118|2bdea977-e624-57c5-9273-af65010cc07b|mbe91phrh1c12|DGS Mesh Node|DGS Mesh Node implements multiple Dedicated Game Servers (DGS) and clients connected to the same instance of the Hybrid service, and allows DGS to exchange entities and authority over them.|1627862400000|1632441600000|1626277169000|1629867600000|1|1|||SC
119|317e65ae-ce05-5c0a-9213-e8e50164d1ae|ptng1a8tq1fv2|Disarray Ammunition|This is a new charged ballistic projectile that emits electromagnetic pulses, helping to not only damage the target but also to disrupt power systems.|1652659200000|1657238400000|1628644154000|1629867600000|1|1|||SC
120|f158f60c-27cd-5460-a02b-1470734b8927|3kxglgd2xtdco|DNA Toolbox Updates|Updates to our DNA toolbox to improve the DNA markup workflow for designers and artists alike. |1623024000000|1626393600000|1624672035000|1629867600000|1|1|||SC
121|a9eef620-e639-5f48-ba71-b3ad829ea88d|3o9djlbhpahrw|Docking - Ship to Ship|All tasks related to the feature that allow smaller ships to dock in larger ships while in space.|1610928000000|1656028800000|1620959289000|1629867600000|2|2|||SC,SQ42
122|5b54f592-b960-511f-8644-dc990a26e11c|cnlwdxd8i6g6o|Docking - Ship to Station|Adding the ability to dock ships with space stations and other ships. This also includes spawning docked ships at space stations and within larger vessels.|1609804800000|1620950400000|1617820623000|1629867600000|4|4||18|SC
123|42bdcb58-1a6e-5164-bebe-4f2605ba9540|eutanhjsikw9s|Drake Corsair|Building, balancing, and implementing Drake Interplanetary's multi-crew explorer, the Corsair, into the game.|1618185600000|1656028800000|1620230014000|1629867600000|2|2|||SC
124|f984a852-457f-5610-b812-7af746c7fd88|7ruthnrbdma5s|Drake Vulture|Building, balancing, and implementing Drake Interplanetary's light salvage ship, the Vulture, into the game.|1622419200000|1647302400000|1620230089000|1629867600000|3|2|||SC
125|c70e353e-1516-5df8-bd2d-e68c9803409c|rgmm379vyusnw|Dynamic Environment|Updating the Emergency Outposts as a proof-of-concept for the new dynamic interior environments. This includes allowing players to use the Multi-Tool Tractor Beam thanks to the addition of interactable props and consumables.|1621296000000|1622505600000|1608322034000|1629867600000|1|1|||SC
126|36927d51-d282-5ac4-a771-ab27de632d18|8ngiz6vlycmn8|Dynamic Events|Continued work on backend tech to support the development of Dynamic Events in Star Citizen's ever expanding universe.|1609718400000|1639699200000|1608694723000|1629867600000|4|8|||SC
127|b3dc4c8e-726f-5756-98a1-d8791f842333|ftn9w74jjdt12|Dynamic Objects Presets|Dynamic object presets will allow our scattered object presets to adjust to external factors such as weather, proximity to rivers/coasts, and differing climates. |1614729600000|1617062400000|1611718742000|1629867600000|1|1|||SC,SQ42
128|e23419c1-53f2-5f36-b4f6-405f0fa18758|tiny2ydxbsqmd|Dynamic Population |All milestones that need to be passed in order to implement dynamic populations in various locations around the &lsquo;verse. |1633046400000|1654214400000|1628643605000|1629867600000|1|1|||SC
129|352e8e8a-3023-5b11-93d0-31247542c1df|c87hpglg8ueoy|Ecosystem Enhancements|Enhancing the realism of plants and animals in their aspects and behaviors, to better immerse them in their respective environments.|1644969600000|1652227200000|1621427249000|1629867600000|1|1|||SC
130|eb5fe4c7-e25d-55fd-b9ea-6eae90b3133a|htniiz12o42in|ECUS Improvements|The Entity Component Update Scheduler, or ECUS, is the central manager responsible for maintaining all component updates and Events. Over the last months, several improvements where done on that system, bringing it into the main development stream. |1609718400000|1630022400000|1611716355000|1629867600000|1|1|||SC,SQ42
131|11648a7d-623c-5d1e-92af-99af761a2a1f|2cz6a6347gm0x|Enemy Characters|Encompasses all tasks related to an enemy faction's characters in Squadron 42.|1616716800000|1630022400000|1617827618000|1629867600000|4|2|||SQ42
132|112a1aa4-2cb9-554b-8010-b8e510310886|qa12nn6zyrop3|Enemy Ships|Construction and implementation of approved concepts for various enemy ships.|1609718400000|1643932800000|1608732100000|1629867600000|3|3|||SQ42
133|3fbe2501-55d3-5d47-8615-38964b217414|i9yq36zzjb85v|Entity Graph API|Engine implementation for Entity Graph database access.|1617062400000|1620691200000|1617827132000|1629867600000|1|1|||SC
134|2ed7287b-23bb-5b3b-9d28-76b13f704e5e|siekpbsc2pc1n|Entity Graph Seeding|This will allow EntityGraph to be &quot;seeded&quot; with the initial &quot;factory state&quot; of all the entities in a Shard.|1617062400000|1621900800000|1617826869000|1629867600000|1|2|||SC
135|0b4e734d-3894-517f-9176-60cc57a8bece|mw2xeicfg0otp|Entity Graph Single-Player Implementation|In-memory single-player entity graph database for Squadron 42 and single-player Arena Commander game modes.|1620777600000|1624320000000|1617827175000|1629867600000|1|1|||SC,SQ42
136|e6c7134a-c1e4-560b-9e9b-ed6459bf9b0c|3e6fj659xnhe8|Entity Stow/Destroy|&quot;Stow&quot; refers to moving an item into an inventory. For example, a ship loaded with cargo being stowed, stores the ship and it's associated cargo. This work implements removing items from the Replication Layer, moving its persistent data into an inventory managed by the EntityGraph.|1625270400000|1628812800000|1626277433000|1629867600000|1|1|||SC
137|aced7251-29b5-5027-b6fe-c2851fbdd955|xyql323gz6wip|EntityArea Improvements|Provide more developer flexibility for placing object pivot points, change the shape format from custom to common, and to support the same kind of complex shapes we aim to with VisAreas, we will need segments on Entity Areas as well. |1612224000000|1630022400000|1611716747000|1629867600000|1|1|||SC,SQ42
138|3c306568-4d5f-54b7-a7b5-89e357c9bf61|5tcr3s67hasfw|EntityAreas - Entity Area Animation|As we unify the different shape systems, we need to reach feature parity. To achieve this, we need to support animations on Entity Areas. |1617062400000|1621814400000|1611717961000|1629867600000|1|1|||SC,SQ42
139|ab0acb30-6d36-51d5-9d45-3a1176c5bd70|2p5u3dszua62u|Error Reporting &amp; Crash Handling|Unify and normalize crash handling across environments for clients, game server instances and services, to provide faster correlation of client crashes to backend and simulation crashes.|1609891200000|1656633600000|1611715498000|1629867600000|1|2|||SC
140|9db7d338-2ae7-5fc3-9878-4a8d734b8d55|79gdor1nyks3d|EVA T2|Further improves the EVA experience following the transition to IFCS. Introduces limited EVA fuel and encourages the use of zero-G push/pull and the Multi-Tool's tractor beam.|1620950400000|1651795200000|1617821119000|1629867600000|3|4||19|SC,SQ42
141|b5c54bcb-2e3b-56c3-a1aa-69ba6bf09035|n0wzslfm5xn0v|Event System - One Shot Triggers|When complete, the Event System will no longer have multiple loops when events are dispatched.|1609718400000|1618531200000|1608314376000|1629867600000|1|1|||SC
142|1e08aae9-b1a4-5892-b15a-e8ab8c5c4a45|o2vtl3f61ipoo|Feature Testing Framework|Improve the structure for automated testing to allow different teams to more efficiently create and managed tests for their own features. |1613606400000|1615939200000|1611718345000|1629867600000|1|1|||SC,SQ42
143|fb7af8c6-48da-5aee-891a-515f6bb0e759|7g69emu0c1uab|Female Player Head|Completing a modeling and texture polish for the female player's head. After this pass on this asset, it will be sent to Tech Animation for a rigging update.|1627862400000|1632441600000|1626277111000|1629867600000|2|1|||SQ42
144|7550d1b9-ea0d-579f-86b6-343d4902296b|i2s2fvuo8p6xd|Fire Hazard|The Fire Hazard system will track fire &amp; temperature on static and dynamic objects. For the initial release of fire, the feature will be setup on a select few vehicles.|1617062400000|1629676800000|1626278227000|1629867600000|3|1|||SC,SQ42
145|b194da63-feea-5bf2-899b-047fb448e46a|8pqln31jo8jfv|Force Reactions |Expanding on the physics based reactions to physical forces. Actors are made to stagger and collide with their environment and experience inertia, regardless of being the pilot.|1609718400000|1624492800000|1629830999000|1629867600000|3|4||20|SC,SQ42
146|a7454c9a-4087-51c5-bf8f-c8c872c84838|s6ygnqomkdj7b|FPS Devices - Deployables|While throwable and consumable devices already exist within Star Citizen as grenades and MedPens, further work on this system will enable us to more easily create new items with different effects when used. This includes the development of deployable devices, items that can be carried around as part of a player loadout, equipped and deployed onto a surface.|1625443200000|1625788800000|1608316271000|1629867600000|1|1|||SC,SQ42
147|514ccf06-2387-5174-9f71-ec82fd1407c1|47hp2kkju0ane|FPS Radar / Scanning|Improved signature system, supporting much greater distances, and dampening of signatures by environmental interference and larger signatures. Improved Scanning, driven by the same signature system as the Radar and Ping, available in Ships, ground vehicles, and FPS|1609718400000|1636675200000|1617820764000|1629867600000|2|5||21|SC,SQ42
148|48fcbff9-a5e7-5478-9923-d8911c69c0a6|4lrc4rplgvamx|FPS: Realistic Weapon Handling|Adding functionality for AI to evaluate their proficiency with different weapons, use the one best suited to the situation, and manage ammunition accordingly.|1622764800000|1624406400000|1617824578000|1629867600000|2|2|||SC,SQ42
149|7c2e9eb5-bc70-550f-82c6-e906b705b962|dqcn4viqakdfy|Free Form Variable API|Blackboard service for gamecode systems to write generic persistent variables.|1628035200000|1630368000000|1626277542000|1629867600000|1|1|||SC
150|ec9866d5-53d4-5ba5-9756-72f776c15a76|prpau2wq3ovrp|Frontier Clothing|Generating concepts for frontier-style clothing for players and NPCs.|1629072000000|1632441600000|1626277092000|1629867600000|1|1|||SC
151|8d8d627d-c38a-5788-974e-7a0f51e75221|px688o5p3fmxv|FS-Tech-Anim - Asset Integration|Game dev integration of .skin and .dna files with addition of LOD optimization and fixes.|1619481600000|1630281600000|1617825084000|1629867600000|1|1|||SC,SQ42
152|4c2abe29-fe6a-508a-8c21-74bd1fc029a0|63y7pwlttpq7g|Gainey|Odin I's former moon, known as Gainey, still drifts near the remnants of the planet.|1609718400000|1632960000000|1609779317000|1629867600000|1|1|||SQ42
153|ec510291-8f6b-5006-892a-c1b998626316|4kc9bsow6wi51|Gameplay Stats Service|This service is responsible for collecting, persisting, and querying player gameplay statistics.|1617148800000|1626739200000|1611715167000|1629867600000|1|1|||SC
154|60aca6c2-f31d-5b4b-be4f-626310fa0ba5|ur59xfq2g0l4y|Gatac Railen|Building, implementing, and balancing Gatac's cargo hauler, the Railen, as a flight-ready vehicle.|1617580800000|1621555200000|1627486353000|1629867600000|1|1|||SC
155|57db4123-6704-5ec9-aea9-f8bc07519502|umxifhs2llfbq|Gen12 - Renderer T1|Generation 12 Rendering will replace the current DX11 renderer with a new rendering system.|1609718400000|1632787200000|1611716311000|1629867600000|2|4|||SC,SQ42
156|10207ed7-76ef-5b97-94a1-2428d394db2b|kl1lmo0wpg115|Generic Ship Screens - UI|Generic UI screens that can be used in all future ships.|1617580800000|1627603200000|1617825691000|1629867600000|3|2|||SC,SQ42
